timestamp,location,customer_ID,Delta_t,location_after,dairy-dairy,spices-spices,drinks-drinks,fruit-fruit,dairy-spices,dairy-drinks,dairy-fruit,dairy-checkout,spices-dairy,spices-drinks,spices-fruit,spices-checkout,drinks-dairy,drinks-spices,drinks-fruit,drinks-checkout,fruit-dairy,fruit-spices,fruit-drinks,fruit-checkout
2019-09-04 19:13:00,fruit,401239,2.0,dairy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:15:00,dairy,401239,4.0,fruit,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:19:00,fruit,401239,1.0,drinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:20:00,drinks,401239,3.0,checkout,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:08:00,fruit,401240,1.0,dairy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:09:00,dairy,401240,12.0,drinks,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:21:00,drinks,401240,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:08:00,fruit,401241,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:09:00,dairy,401242,3.0,checkout,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:10:00,drinks,401243,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:11:00,spices,401243,3.0,drinks,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:14:00,drinks,401243,2.0,spices,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:16:00,spices,401243,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:17:00,drinks,401243,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:18:00,spices,401243,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:19:00,fruit,401243,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:10:00,fruit,401244,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:10:00,fruit,401245,4.0,dairy,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:14:00,dairy,401245,5.0,checkout,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:10:00,fruit,401246,1.0,drinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:11:00,drinks,401246,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:12:00,fruit,401246,4.0,drinks,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:16:00,drinks,401246,3.0,checkout,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:11:00,fruit,401247,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:12:00,spices,401248,2.0,dairy,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:14:00,dairy,401248,1.0,fruit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:15:00,fruit,401248,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-04 19:16:00,spices,401248,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:17:00,drinks,401248,2.0,checkout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:12:00,fruit,401249,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:12:00,dairy,401250,3.0,fruit,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:15:00,fruit,401250,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:13:00,spices,401251,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:14:00,fruit,401251,2.0,drinks,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:16:00,drinks,401251,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:13:00,dairy,401252,5.0,fruit,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:18:00,fruit,401252,1.0,drinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:19:00,drinks,401252,6.0,checkout,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:13:00,dairy,401253,11.0,spices,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:24:00,spices,401253,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:25:00,fruit,401253,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:13:00,drinks,401254,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:14:00,spices,401254,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-04 19:13:00,fruit,401255,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:14:00,fruit,401256,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:14:00,dairy,401257,4.0,spices,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:18:00,spices,401257,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-04 19:14:00,fruit,401258,5.0,checkout,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:14:00,drinks,401259,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:15:00,fruit,401259,6.0,spices,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-04 19:21:00,spices,401259,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:22:00,dairy,401259,4.0,checkout,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:14:00,spices,401260,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:15:00,dairy,401260,3.0,checkout,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:14:00,spices,401261,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:15:00,fruit,401261,2.0,dairy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:17:00,dairy,401261,2.0,checkout,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:14:00,dairy,401262,8.0,drinks,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:22:00,drinks,401262,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:15:00,dairy,401263,1.0,fruit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:16:00,fruit,401263,3.0,spices,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-04 19:19:00,spices,401263,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:20:00,fruit,401263,4.0,checkout,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:15:00,dairy,401264,6.0,fruit,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:21:00,fruit,401264,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:15:00,dairy,401265,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:16:00,drinks,401265,2.0,spices,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:18:00,spices,401265,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:19:00,drinks,401265,2.0,dairy,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-09-04 19:21:00,dairy,401265,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:22:00,drinks,401265,4.0,checkout,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:15:00,fruit,401266,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:16:00,fruit,401267,3.0,drinks,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:19:00,drinks,401267,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:16:00,drinks,401268,3.0,dairy,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-09-04 19:19:00,dairy,401268,1.0,fruit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:20:00,fruit,401268,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:16:00,fruit,401269,2.0,dairy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:18:00,dairy,401269,2.0,fruit,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:20:00,fruit,401269,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:17:00,dairy,401270,7.0,drinks,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:24:00,drinks,401270,2.0,checkout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:17:00,fruit,401271,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:17:00,fruit,401272,6.0,checkout,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:17:00,fruit,401273,8.0,checkout,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:17:00,dairy,401274,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:18:00,drinks,401274,3.0,checkout,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:17:00,spices,401275,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-04 19:17:00,fruit,401276,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:17:00,fruit,401277,4.0,dairy,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:21:00,dairy,401277,1.0,spices,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:22:00,spices,401277,4.0,dairy,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:26:00,dairy,401277,2.0,fruit,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:28:00,fruit,401277,4.0,checkout,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:17:00,spices,401278,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:18:00,dairy,401278,2.0,drinks,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:20:00,drinks,401278,6.0,spices,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:26:00,spices,401278,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:27:00,drinks,401278,6.0,fruit,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:33:00,fruit,401278,6.0,checkout,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:18:00,dairy,401279,4.0,checkout,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:18:00,dairy,401280,5.0,spices,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:23:00,spices,401280,2.0,fruit,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:25:00,fruit,401280,2.0,drinks,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:27:00,drinks,401280,3.0,spices,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:30:00,spices,401280,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:31:00,fruit,401280,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:18:00,fruit,401281,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-04 19:19:00,spices,401281,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:20:00,dairy,401281,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:21:00,fruit,401282,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-04 19:22:00,spices,401282,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:23:00,fruit,401282,1.0,drinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:24:00,drinks,401282,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:21:00,dairy,401283,5.0,drinks,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:26:00,drinks,401283,2.0,spices,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:28:00,spices,401283,2.0,fruit,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:30:00,fruit,401283,4.0,checkout,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:21:00,fruit,401284,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:21:00,dairy,401285,4.0,checkout,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:22:00,drinks,401286,2.0,fruit,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:24:00,fruit,401286,2.0,dairy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:26:00,dairy,401286,4.0,spices,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:30:00,spices,401286,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:31:00,drinks,401286,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:22:00,dairy,401287,4.0,drinks,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:26:00,drinks,401287,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:22:00,drinks,401288,3.0,spices,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:25:00,spices,401288,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:26:00,fruit,401288,5.0,drinks,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:31:00,drinks,401288,9.0,fruit,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:40:00,fruit,401288,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-04 19:41:00,spices,401288,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-04 19:22:00,fruit,401289,2.0,dairy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:24:00,dairy,401289,12.0,spices,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:36:00,spices,401289,4.0,dairy,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:40:00,dairy,401289,4.0,checkout,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:23:00,drinks,401290,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:24:00,fruit,401290,3.0,drinks,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:27:00,drinks,401290,4.0,fruit,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:31:00,fruit,401290,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:23:00,spices,401291,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:24:00,drinks,401291,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:24:00,drinks,401292,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:25:00,dairy,401293,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:25:00,spices,401294,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-04 19:25:00,spices,401295,2.0,checkout,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-04 19:25:00,dairy,401296,3.0,drinks,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:28:00,drinks,401296,2.0,fruit,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:30:00,fruit,401296,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:25:00,spices,401297,2.0,drinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:27:00,drinks,401297,3.0,fruit,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:30:00,fruit,401297,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:25:00,drinks,401298,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:26:00,fruit,401299,2.0,drinks,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:28:00,drinks,401299,2.0,checkout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:27:00,spices,401300,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:28:00,drinks,401300,2.0,fruit,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:30:00,fruit,401300,4.0,spices,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-04 19:34:00,spices,401300,2.0,checkout,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-04 19:27:00,spices,401301,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-04 19:27:00,fruit,401302,4.0,checkout,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:27:00,dairy,401303,2.0,fruit,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:29:00,fruit,401303,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-04 19:30:00,spices,401303,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-04 19:27:00,dairy,401304,2.0,spices,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:29:00,spices,401304,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:30:00,drinks,401304,9.0,fruit,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:39:00,fruit,401304,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-04 19:40:00,spices,401304,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:41:00,fruit,401304,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:28:00,dairy,401305,1.0,spices,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:29:00,spices,401305,4.0,drinks,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:33:00,drinks,401305,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:34:00,spices,401305,2.0,fruit,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:36:00,fruit,401305,1.0,drinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-04 19:37:00,drinks,401305,2.0,spices,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:39:00,spices,401305,2.0,drinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:41:00,drinks,401305,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:28:00,spices,401306,3.0,fruit,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-04 19:31:00,fruit,401306,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:29:00,dairy,401307,7.0,checkout,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:29:00,dairy,401308,5.0,drinks,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:34:00,drinks,401308,2.0,spices,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-04 19:36:00,spices,401308,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:37:00,drinks,401308,2.0,fruit,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:39:00,fruit,401308,2.0,dairy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:41:00,dairy,401308,3.0,drinks,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:44:00,drinks,401308,3.0,checkout,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:29:00,fruit,401309,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:30:00,dairy,401310,14.0,spices,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:44:00,spices,401310,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:45:00,dairy,401310,1.0,fruit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:46:00,fruit,401310,1.0,dairy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04 19:47:00,dairy,401310,2.0,drinks,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:49:00,drinks,401310,3.0,fruit,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:52:00,fruit,401310,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:30:00,spices,401311,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:31:00,drinks,401311,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-04 19:32:00,fruit,401311,6.0,checkout,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:30:00,spices,401312,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:31:00,drinks,401312,2.0,checkout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-04 19:30:00,fruit,401313,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-04 19:30:00,dairy,401314,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
